,RATING
12426,4.0
12427,2.4
12428,4.0
12429,3.6
12430,4.2
12431,4.0
12432,3.2
12433,3.4
12434,4.2
12435,3.8
12436,4.2
12437,4.0
12438,3.6
12439,3.6
12440,3.8
12441,4.0
12442,4.0
12443,3.8
12444,4.2
12445,3.6
12446,4.2
12447,4.0
12448,4.2
12449,4.0
12450,3.6
12451,4.2
12452,4.0
12453,4.0
12454,3.0
12455,3.8
12456,4.4
12457,4.2
12458,4.0
12459,2.8
12460,3.8
12461,2.8
12462,3.6
12463,4.0
12464,4.0
12465,4.0
12466,4.0
12467,4.0
12468,4.2
12469,3.8
12470,4.4
12471,4.0
12472,3.4
12473,3.8
12474,4.0
12475,4.0
12476,3.4
12477,4.2
12478,3.6
12479,3.0
12480,3.8
12481,4.0
12482,3.8
12483,4.0
12484,4.0
12485,4.6
12486,4.0
12487,2.4
12488,4.0
12489,3.6
12490,4.2
12491,4.0
12492,3.2
12493,3.4
12494,4.2
12495,3.8
12496,4.2
12497,4.0
12498,3.6
12499,3.6
12500,3.8
12501,4.0
12502,4.0
12503,3.8
12504,4.2
12505,3.6
12506,4.2
12507,4.0
12508,4.2
12509,4.0
12510,3.6
12511,4.2
12512,4.0
12513,4.0
12514,3.0
12515,3.8
12516,4.4
12517,4.2
12518,4.0
12519,2.8
12520,3.8
12521,2.8
12522,3.6
12523,4.0
12524,4.0
12525,4.0
12526,4.0
12527,4.0
12528,4.2
12529,3.8
12530,4.4
12531,4.0
12532,3.4
12533,3.8
12534,4.0
12535,4.0
12536,3.4
12537,4.2
12538,3.6
12539,3.0
12540,3.8
12541,4.0
12542,3.8
12543,4.0
12544,4.0
12545,4.6
12546,4.0
12547,2.4
12548,4.0
12549,3.6
12550,4.2
12551,4.0
12552,3.2
12553,3.4
12554,4.2
12555,3.8
12556,4.2
12557,4.0
12558,3.6
12559,3.6
12560,3.8
12561,4.0
12562,4.0
12563,3.8
12564,4.2
12565,3.6
12566,4.2
12567,4.0
12568,4.2
12569,4.0
12570,3.6
12571,4.2
12572,4.0
12573,4.0
12574,3.0
12575,3.8
12576,4.4
12577,4.2
12578,4.0
12579,2.8
12580,3.8
12581,2.8
12582,3.6
12583,4.0
12584,4.0
12585,4.0
12586,4.0
12587,4.0
12588,4.2
12589,3.8
12590,4.4
12591,4.0
12592,3.4
12593,3.8
12594,4.0
12595,4.0
12596,3.4
12597,4.2
12598,3.6
12599,3.0
12600,3.8
12601,4.0
12602,3.8
12603,4.0
12604,4.0
12605,4.6
12606,4.0
12607,2.4
12608,4.0
12609,3.6
12610,4.2
12611,4.0
12612,3.2
12613,3.4
12614,4.2
12615,3.8
12616,4.2
12617,4.0
12618,3.6
12619,3.6
12620,3.8
12621,4.0
12622,4.0
12623,3.8
12624,4.2
12625,3.6
12626,4.2
12627,4.0
12628,4.2
12629,4.0
12630,3.6
12631,4.2
12632,4.0
12633,4.0
12634,3.0
12635,3.8
12636,4.4
12637,4.2
12638,4.0
12639,2.8
12640,3.8
12641,2.8
12642,3.6
12643,4.0
12644,4.0
12645,4.0
12646,4.0
12647,4.0
12648,4.2
12649,3.8
12650,4.4
12651,4.0
12652,3.4
12653,3.8
12654,4.0
12655,4.0
12656,3.4
12657,4.2
12658,3.6
12659,3.0
12660,3.8
12661,4.0
12662,3.8
12663,4.0
12664,4.0
12665,4.6
12666,4.0
12667,2.4
12668,4.0
12669,3.6
12670,4.2
12671,4.0
12672,3.2
12673,3.4
12674,4.2
12675,3.8
12676,4.2
12677,4.0
12678,3.6
12679,3.6
12680,3.8
12681,4.0
12682,4.0
12683,3.8
12684,4.2
12685,3.6
12686,4.2
12687,4.0
12688,4.2
12689,4.0
12690,3.6
12691,4.2
12692,4.0
12693,4.0
12694,3.0
12695,3.8
12696,4.4
12697,4.2
12698,4.0
12699,2.8
12700,3.8
12701,2.8
12702,3.6
12703,4.0
12704,4.0
12705,4.0
12706,4.0
12707,4.0
12708,4.2
12709,3.8
12710,4.4
12711,4.0
12712,3.4
12713,3.8
12714,4.0
12715,4.0
12716,3.4
12717,4.2
12718,3.6
12719,3.0
12720,3.8
12721,4.0
12722,3.8
12723,4.0
12724,4.0
12725,4.6
12726,4.0
12727,2.4
12728,4.0
12729,3.6
12730,4.2
12731,4.0
12732,3.2
12733,3.4
12734,4.2
12735,3.8
12736,4.2
12737,4.0
12738,3.6
12739,3.6
12740,3.8
12741,4.0
12742,4.0
12743,3.8
12744,4.2
12745,3.6
12746,4.2
12747,4.0
12748,4.2
12749,4.0
12750,3.6
12751,4.2
12752,4.0
12753,4.0
12754,3.0
12755,3.8
12756,4.4
12757,4.2
12758,4.0
12759,2.8
12760,3.8
12761,2.8
12762,3.6
12763,4.0
12764,4.0
12765,4.0
12766,4.0
12767,4.0
12768,4.2
12769,3.8
12770,4.4
12771,4.0
12772,3.4
12773,3.8
12774,4.0
12775,4.0
12776,3.4
12777,4.2
12778,3.6
12779,3.0
12780,3.8
12781,4.0
12782,3.8
12783,4.0
12784,4.0
12785,4.6
12786,4.0
12787,2.4
12788,4.0
12789,3.6
12790,4.2
12791,4.0
12792,3.2
12793,3.4
12794,4.2
12795,3.8
12796,4.2
12797,4.0
12798,3.6
12799,3.6
12800,3.8
12801,4.0
12802,4.0
12803,3.8
12804,4.2
12805,3.6
12806,4.2
12807,4.0
12808,4.2
12809,4.0
12810,3.6
12811,4.2
12812,4.0
12813,4.0
12814,3.0
12815,3.8
12816,4.4
12817,4.2
12818,4.0
12819,2.8
12820,3.8
12821,2.8
12822,3.6
12823,4.0
12824,4.0
12825,4.0
12826,4.0
12827,4.0
12828,4.2
12829,3.8
12830,4.4
12831,4.0
12832,3.4
12833,3.8
12834,4.0
12835,4.0
12836,3.4
12837,4.2
12838,3.6
12839,3.0
12840,3.8
12841,4.0
12842,3.8
12843,4.0
12844,4.0
12845,4.6
12846,4.0
12847,2.4
12848,4.0
12849,3.6
12850,4.2
12851,4.0
12852,3.2
12853,3.4
12854,4.2
12855,3.8
12856,4.2
12857,4.0
12858,3.6
12859,3.6
12860,3.8
12861,4.0
12862,4.0
12863,3.8
12864,4.2
12865,3.6
12866,4.2
12867,4.0
12868,4.2
12869,4.0
12870,3.6
12871,4.2
12872,4.0
12873,4.0
12874,3.0
12875,3.8
12876,4.4
12877,4.2
12878,4.0
12879,2.8
12880,3.8
12881,2.8
12882,3.6
12883,4.0
12884,4.0
12885,4.0
12886,4.0
12887,4.0
12888,4.2
12889,3.8
12890,4.4
12891,4.0
12892,3.4
12893,3.8
12894,4.0
12895,4.0
12896,3.4
12897,4.2
12898,3.6
12899,3.0
12900,3.8
12901,4.0
12902,3.8
12903,4.0
12904,4.0
12905,4.6
12906,4.0
12907,2.4
12908,4.0
12909,3.6
12910,4.2
12911,4.0
12912,3.2
12913,3.4
12914,4.2
12915,3.8
12916,4.2
12917,4.0
12918,3.6
12919,3.6
12920,3.8
12921,4.0
12922,4.0
12923,3.8
12924,4.2
12925,3.6
12926,4.2
12927,4.0
12928,4.2
12929,4.0
12930,3.6
12931,4.2
12932,4.0
12933,4.0
12934,3.0
12935,3.8
12936,4.4
12937,4.2
12938,4.0
12939,2.8
12940,3.8
12941,2.8
12942,3.6
12943,4.0
12944,4.0
12945,4.0
12946,4.0
12947,4.0
12948,4.2
12949,3.8
12950,4.4
12951,4.0
12952,3.4
12953,3.8
12954,4.0
12955,4.0
12956,3.4
12957,4.2
12958,3.6
12959,3.0
12960,3.8
12961,4.0
12962,3.8
12963,4.0
12964,4.0
12965,4.6
12966,4.0
12967,2.4
12968,4.0
12969,3.6
12970,4.2
12971,4.0
12972,3.2
12973,3.4
12974,4.2
12975,3.8
12976,4.2
12977,4.0
12978,3.6
12979,3.6
12980,3.8
12981,4.0
12982,4.0
12983,3.8
12984,4.2
12985,3.6
12986,4.2
12987,4.0
12988,4.2
12989,4.0
12990,3.6
12991,4.2
12992,4.0
12993,4.0
12994,3.0
12995,3.8
12996,4.4
12997,4.2
12998,4.0
12999,2.8
13000,3.8
13001,2.8
13002,3.6
13003,4.0
13004,4.0
13005,4.0
13006,4.0
13007,4.0
13008,4.2
13009,3.8
13010,4.4
13011,4.0
13012,3.4
13013,3.8
13014,4.0
13015,4.0
13016,3.4
13017,4.2
13018,3.6
13019,3.0
13020,3.8
13021,4.0
13022,3.8
13023,4.0
13024,4.0
13025,4.6
13026,4.0
13027,2.4
13028,4.0
13029,3.6
13030,4.2
13031,4.0
13032,3.2
13033,3.4
13034,4.2
13035,3.8
13036,4.2
13037,4.0
13038,3.6
13039,3.6
13040,3.8
13041,4.0
13042,4.0
13043,3.8
13044,4.2
13045,3.6
13046,4.2
13047,4.0
13048,4.2
13049,4.0
13050,3.6
13051,4.2
13052,4.0
13053,4.0
13054,3.0
13055,3.8
13056,4.4
13057,4.2
13058,4.0
13059,2.8
13060,3.8
13061,2.8
13062,3.6
13063,4.0
13064,4.0
13065,4.0
13066,4.0
13067,4.0
13068,4.2
13069,3.8
13070,4.4
13071,4.0
13072,3.4
13073,3.8
13074,4.0
13075,4.0
13076,3.4
13077,4.2
13078,3.6
13079,3.0
13080,3.8
13081,4.0
13082,3.8
13083,4.0
13084,4.0
13085,4.6
13086,4.0
13087,2.4
13088,4.0
13089,3.6
13090,4.2
13091,4.0
13092,3.2
13093,3.4
13094,4.2
13095,3.8
13096,4.2
13097,4.0
13098,3.6
13099,3.6
13100,3.8
13101,4.0
13102,4.0
13103,3.8
13104,4.2
13105,3.6
13106,4.2
13107,4.0
13108,4.2
13109,4.0
13110,3.6
13111,4.2
13112,4.0
13113,4.0
13114,3.0
13115,3.8
13116,4.4
13117,4.2
13118,4.0
13119,2.8
13120,3.8
13121,2.8
13122,3.6
13123,4.0
13124,4.0
13125,4.0
13126,4.0
13127,4.0
13128,4.2
13129,3.8
13130,4.4
13131,4.0
13132,3.4
13133,3.8
13134,4.0
13135,4.0
13136,3.4
13137,4.2
13138,3.6
13139,3.0
13140,3.8
13141,4.0
13142,3.8
13143,4.0
13144,4.0
13145,4.6
13146,4.0
13147,2.4
13148,4.0
13149,3.6
13150,4.2
13151,4.0
13152,3.2
13153,3.4
13154,4.2
13155,3.8
13156,4.2
13157,4.0
13158,3.6
13159,3.6
13160,3.8
13161,4.0
13162,4.0
13163,3.8
13164,4.2
13165,3.6
13166,4.2
13167,4.0
13168,4.2
13169,4.0
13170,3.6
13171,4.2
13172,4.0
13173,4.0
13174,3.0
13175,3.8
13176,4.4
13177,4.2
13178,4.0
13179,2.8
13180,3.8
13181,2.8
13182,3.6
13183,4.0
13184,4.0
13185,4.0
13186,4.0
13187,4.0
13188,4.2
13189,3.8
13190,4.4
13191,4.0
13192,3.4
13193,3.8
13194,4.0
13195,4.0
13196,3.4
13197,4.2
13198,3.6
13199,3.0
13200,3.8
13201,4.0
13202,3.8
13203,4.0
13204,4.0
13205,4.6
13206,4.0
13207,2.4
13208,4.0
13209,3.6
13210,4.2
13211,4.0
13212,3.2
13213,3.4
13214,4.2
13215,3.8
13216,4.2
13217,4.0
13218,3.6
13219,3.6
13220,3.8
13221,4.0
13222,4.0
13223,3.8
13224,4.2
13225,3.6
13226,4.2
13227,4.0
13228,4.2
13229,4.0
13230,3.6
13231,4.2
13232,4.0
13233,4.0
13234,3.0
13235,3.8
13236,4.4
13237,4.2
13238,4.0
13239,2.8
13240,3.8
13241,2.8
13242,3.6
13243,4.0
13244,4.0
13245,4.0
13246,4.0
13247,4.0
13248,4.2
13249,3.8
13250,4.4
13251,4.0
13252,3.4
13253,3.8
13254,4.0
13255,4.0
13256,3.4
13257,4.2
13258,3.6
13259,3.0
13260,3.8
13261,4.0
13262,3.8
13263,4.0
13264,4.0
13265,4.6
13266,4.0
13267,2.4
13268,4.0
13269,3.6
13270,4.2
13271,4.0
13272,3.2
13273,3.4
13274,4.2
13275,3.8
13276,4.2
13277,4.0
13278,3.6
13279,3.6
13280,3.8
13281,4.0
13282,4.0
13283,3.8
13284,4.2
13285,3.6
13286,4.2
13287,4.0
13288,4.2
13289,4.0
13290,3.6
13291,4.2
13292,4.0
13293,4.0
13294,3.0
13295,3.8
13296,4.4
13297,4.2
13298,4.0
13299,2.8
13300,3.8
13301,2.8
13302,3.6
13303,4.0
13304,4.0
13305,4.0
13306,4.0
13307,4.0
13308,4.2
13309,3.8
13310,4.4
13311,4.0
13312,3.4
13313,3.8
13314,4.0
13315,4.0
13316,3.4
13317,4.2
13318,3.6
13319,3.0
13320,3.8
13321,4.0
13322,3.8
13323,4.0
13324,4.0
13325,4.6
13326,4.0
13327,2.4
13328,4.0
13329,3.6
13330,4.2
13331,4.0
13332,3.2
13333,3.4
13334,4.2
13335,3.8
13336,4.2
13337,4.0
13338,3.6
13339,3.6
13340,3.8
13341,4.0
13342,4.0
13343,3.8
13344,4.2
13345,3.6
13346,4.2
13347,4.0
13348,4.2
13349,4.0
13350,3.6
13351,4.2
13352,4.0
13353,4.0
13354,3.0
13355,3.8
13356,4.4
13357,4.2
13358,4.0
13359,2.8
13360,3.8
13361,2.8
13362,3.6
13363,4.0
13364,4.0
13365,4.0
13366,4.0
13367,4.0
13368,4.2
13369,3.8
13370,4.4
13371,4.0
13372,3.4
13373,3.8
13374,4.0
13375,4.0
13376,3.4
13377,4.2
13378,3.6
13379,3.0
13380,3.8
13381,4.0
13382,3.8
13383,4.0
13384,4.0
13385,4.6
13386,4.0
13387,2.4
13388,4.0
13389,3.6
13390,4.2
13391,4.0
13392,3.2
13393,3.4
13394,4.2
13395,3.8
13396,4.2
13397,4.0
13398,3.6
13399,3.6
13400,3.8
13401,4.0
13402,4.0
13403,3.8
13404,4.2
13405,3.6
13406,4.2
13407,4.0
13408,4.2
13409,4.0
13410,3.6
13411,4.2
13412,4.0
13413,4.0
13414,3.0
13415,3.8
13416,4.4
13417,4.2
13418,4.0
13419,2.8
13420,3.8
13421,2.8
13422,3.6
13423,4.0
13424,4.0
13425,4.0
13426,4.0
13427,4.0
13428,4.2
13429,3.8
13430,4.4
13431,4.0
13432,3.4
13433,3.8
13434,4.0
13435,4.0
13436,3.4
13437,4.2
13438,3.6
13439,3.0
13440,3.8
13441,4.0
13442,3.8
13443,4.0
13444,4.0
13445,4.6
13446,4.0
13447,2.4
13448,4.0
13449,3.6
13450,4.2
13451,4.0
13452,3.2
13453,3.4
13454,4.2
13455,3.8
13456,4.2
13457,4.0
13458,3.6
13459,3.6
13460,3.8
13461,4.0
13462,4.0
13463,3.8
13464,4.2
13465,3.6
13466,4.2
13467,4.0
13468,4.2
13469,4.0
13470,3.6
13471,4.2
13472,4.0
13473,4.0
13474,3.0
13475,3.8
13476,4.4
13477,4.2
13478,4.0
13479,2.8
13480,3.8
13481,2.8
13482,3.6
13483,4.0
13484,4.0
13485,4.0
13486,4.0
13487,4.0
13488,4.2
13489,3.8
13490,4.4
13491,4.0
13492,3.4
13493,3.8
13494,4.0
13495,4.0
13496,3.4
13497,4.2
13498,3.6
13499,3.0
13500,3.8
13501,4.0
13502,3.8
13503,4.0
13504,4.0
13505,4.6
13506,4.0
13507,2.4
13508,4.0
13509,3.6
13510,4.2
13511,4.0
13512,3.2
13513,3.4
13514,4.2
13515,3.8
13516,4.2
13517,4.0
13518,3.6
13519,3.6
13520,3.8
13521,4.0
13522,4.0
13523,3.8
13524,4.2
13525,3.6
13526,4.2
13527,4.0
13528,4.2
13529,4.0
13530,3.6
13531,4.2
13532,4.0
13533,4.0
13534,3.0
13535,3.8
13536,4.4
13537,4.2
13538,4.0
13539,2.8
13540,3.8
13541,2.8
13542,3.6
13543,4.0
13544,4.0
13545,4.0
13546,4.0
13547,4.0
13548,4.2
13549,3.8
13550,4.4
13551,4.0
13552,3.4
13553,3.8
13554,4.0
13555,4.0
13556,3.4
13557,4.2
13558,3.6
13559,3.0
13560,3.8
13561,4.0
13562,3.8
13563,4.0
13564,4.0
13565,4.6
13566,4.0
13567,2.4
13568,4.0
13569,3.6
13570,4.2
13571,4.0
13572,3.2
13573,3.4
13574,4.2
13575,3.8
13576,4.2
13577,4.0
13578,3.6
13579,3.6
13580,3.8
13581,4.0
13582,4.0
13583,3.8
13584,4.2
13585,3.6
13586,4.2
13587,4.0
13588,4.2
13589,4.0
13590,3.6
13591,4.2
13592,4.0
13593,4.0
13594,3.0
13595,3.8
13596,4.4
13597,4.2
13598,4.0
13599,2.8
13600,3.8
13601,2.8
13602,3.6
13603,4.0
13604,4.0
13605,4.0
13606,4.0
13607,4.0
13608,4.2
13609,3.8
13610,4.4
13611,4.0
13612,3.4
13613,3.8
13614,4.0
13615,4.0
13616,3.4
13617,4.2
13618,3.6
13619,3.0
13620,3.8
13621,4.0
13622,3.8
13623,4.0
13624,4.0
13625,4.6
13626,4.0
13627,2.4
13628,4.0
13629,3.6
13630,4.2
13631,4.0
13632,3.2
13633,3.4
13634,4.2
13635,3.8
13636,4.2
13637,4.0
13638,3.6
13639,3.6
13640,3.8
13641,4.0
13642,4.0
13643,3.8
13644,4.2
13645,3.6
13646,4.2
13647,4.0
13648,4.2
13649,4.0
13650,3.6
13651,4.2
13652,4.0
13653,4.0
13654,3.0
13655,3.8
13656,4.4
13657,4.2
13658,4.0
13659,2.8
13660,3.8
13661,2.8
13662,3.6
13663,4.0
13664,4.0
13665,4.0
13666,4.0
13667,4.0
13668,4.2
13669,3.8
13670,4.4
13671,4.0
13672,3.4
13673,3.8
13674,4.0
13675,4.0
13676,3.4
13677,4.2
13678,3.6
13679,3.0
13680,3.8
13681,4.0
13682,3.8
13683,4.0
13684,4.0
13685,4.6
13686,4.0
13687,2.4
13688,4.0
13689,3.6
13690,4.2
13691,4.0
13692,3.2
13693,3.4
13694,4.2
13695,3.8
13696,4.2
13697,4.0
13698,3.6
13699,3.6
13700,3.8
13701,4.0
13702,4.0
13703,3.8
13704,4.2
13705,3.6
13706,4.2
13707,4.0
13708,4.2
13709,4.0
13710,3.6
13711,4.2
13712,4.0
13713,4.0
13714,3.0
13715,3.8
13716,4.4
13717,4.2
13718,4.0
13719,2.8
13720,3.8
13721,2.8
13722,3.6
13723,4.0
13724,4.0
13725,4.0
13726,4.0
13727,4.0
13728,4.2
13729,3.8
13730,4.4
13731,4.0
13732,3.4
13733,3.8
13734,4.0
13735,4.0
13736,3.4
13737,4.2
13738,3.6
13739,3.0
13740,3.8
13741,4.0
13742,3.8
13743,4.0
13744,4.0
13745,4.6
13746,4.0
13747,2.4
13748,4.0
13749,3.6
13750,4.2
13751,4.0
13752,3.2
13753,3.4
13754,4.2
13755,3.8
13756,4.2
13757,4.0
13758,3.6
13759,3.6
13760,3.8
13761,4.0
13762,4.0
13763,3.8
13764,4.2
13765,3.6
13766,4.2
13767,4.0
13768,4.2
13769,4.0
13770,3.6
13771,4.2
13772,4.0
13773,4.0
13774,3.0
13775,3.8
13776,4.4
13777,4.2
13778,4.0
13779,2.8
13780,3.8
13781,2.8
13782,3.6
13783,4.0
13784,4.0
13785,4.0
13786,4.0
13787,4.0
13788,4.2
13789,3.8
13790,4.4
13791,4.0
13792,3.4
13793,3.8
13794,4.0
13795,4.0
13796,3.4
13797,4.2
13798,3.6
13799,3.0
13800,3.8
13801,4.0
13802,3.8
13803,4.0
13804,4.0
13805,4.6
13806,4.0
13807,2.4
13808,4.0
13809,3.6
13810,4.2
13811,4.0
13812,3.2
13813,3.4
13814,4.2
13815,3.8
13816,4.2
13817,4.0
13818,3.6
13819,3.6
13820,3.8
13821,4.0
13822,4.0
13823,3.8
13824,4.2
13825,3.6
13826,4.2
13827,4.0
13828,4.2
13829,4.0
13830,3.6
13831,4.2
13832,4.0
13833,4.0
13834,3.0
13835,3.8
13836,4.4
13837,4.2
13838,4.0
13839,2.8
13840,3.8
13841,2.8
13842,3.6
13843,4.0
13844,4.0
13845,4.0
13846,4.0
13847,4.0
13848,4.2
13849,3.8
13850,4.4
13851,4.0
13852,3.4
13853,3.8
13854,4.0
13855,4.0
13856,3.4
13857,4.2
13858,3.6
13859,3.0
13860,3.8
13861,4.0
13862,3.8
13863,4.0
13864,4.0
13865,4.6
13866,4.0
13867,2.4
13868,4.0
13869,3.6
13870,4.2
13871,4.0
13872,3.2
13873,3.4
13874,4.2
13875,3.8
13876,4.2
13877,4.0
13878,3.6
13879,3.6
13880,3.8
13881,4.0
13882,4.0
13883,3.8
13884,4.2
13885,3.6
13886,4.2
13887,4.0
13888,4.2
13889,4.0
13890,3.6
13891,4.2
13892,4.0
13893,4.0
13894,3.0
13895,3.8
13896,4.4
13897,4.2
13898,4.0
13899,2.8
13900,3.8
13901,2.8
13902,3.6
13903,4.0
13904,4.0
13905,4.0
13906,4.0
13907,4.0
13908,4.2
13909,3.8
13910,4.4
13911,4.0
13912,3.4
13913,3.8
13914,4.0
13915,4.0
13916,3.4
13917,4.2
13918,3.6
13919,3.0
13920,3.8
13921,4.0
13922,3.8
13923,4.0
13924,4.0
13925,4.6
13926,4.0
13927,2.4
13928,4.0
13929,3.6
13930,4.2
13931,4.0
13932,3.2
13933,3.4
13934,4.2
13935,3.8
13936,4.2
13937,4.0
13938,3.6
13939,3.6
13940,3.8
13941,4.0
13942,4.0
13943,3.8
13944,4.2
13945,3.6
13946,4.2
13947,4.0
13948,4.2
13949,4.0
13950,3.6
13951,4.2
13952,4.0
13953,4.0
13954,3.0
13955,3.8
13956,4.4
13957,4.2
13958,4.0
13959,2.8
13960,3.8
13961,2.8
13962,3.6
13963,4.0
13964,4.0
13965,4.0
13966,4.0
13967,4.0
13968,4.2
13969,3.8
13970,4.4
13971,4.0
13972,3.4
13973,3.8
13974,4.0
13975,4.0
13976,3.4
13977,4.2
13978,3.6
13979,3.0
13980,3.8
13981,4.0
13982,3.8
13983,4.0
13984,4.0
13985,4.6
13986,4.0
13987,2.4
13988,4.0
13989,3.6
13990,4.2
13991,4.0
13992,3.2
13993,3.4
13994,4.2
13995,3.8
13996,4.2
13997,4.0
13998,3.6
13999,3.6
14000,3.8
14001,4.0
14002,4.0
14003,3.8
14004,4.2
14005,3.6
14006,4.2
14007,4.0
14008,4.2
14009,4.0
14010,3.6
14011,4.2
14012,4.0
14013,4.0
14014,3.0
14015,3.8
14016,4.4
14017,4.2
14018,4.0
14019,2.8
14020,3.8
14021,2.8
14022,3.6
14023,4.0
14024,4.0
14025,4.0
14026,4.0
14027,4.0
14028,4.2
14029,3.8
14030,4.4
14031,4.0
14032,3.4
14033,3.8
14034,4.0
14035,4.0
14036,3.4
14037,4.2
14038,3.6
14039,3.0
14040,3.8
14041,4.0
14042,3.8
14043,4.0
14044,4.0
14045,4.6
14046,4.0
14047,2.4
14048,4.0
14049,3.6
14050,4.2
14051,4.0
14052,3.2
14053,3.4
14054,4.2
14055,3.8
14056,4.2
14057,4.0
14058,3.6
14059,3.6
14060,3.8
14061,4.0
14062,4.0
14063,3.8
14064,4.2
14065,3.6
14066,4.2
14067,4.0
14068,4.2
14069,4.0
14070,3.6
14071,4.2
14072,4.0
14073,4.0
14074,3.0
14075,3.8
14076,4.4
14077,4.2
14078,4.0
14079,2.8
14080,3.8
14081,2.8
14082,3.6
14083,4.0
14084,4.0
14085,4.0
14086,4.0
14087,4.0
14088,4.2
14089,3.8
14090,4.4
14091,4.0
14092,3.4
14093,3.8
14094,4.0
14095,4.0
14096,3.4
14097,4.2
14098,3.6
14099,3.0
14100,3.8
14101,4.0
14102,3.8
14103,4.0
14104,4.0
14105,4.6
14106,4.0
14107,2.4
14108,4.0
14109,3.6
14110,4.2
14111,4.0
14112,3.2
14113,3.4
14114,4.2
14115,3.8
14116,4.2
14117,4.0
14118,3.6
14119,3.6
14120,3.8
14121,4.0
14122,4.0
14123,3.8
14124,4.2
14125,3.6
14126,4.2
14127,4.0
14128,4.2
14129,4.0
14130,3.6
14131,4.2
14132,4.0
14133,4.0
14134,3.0
14135,3.8
14136,4.4
14137,4.2
14138,4.0
14139,2.8
14140,3.8
14141,2.8
14142,3.6
14143,4.0
14144,4.0
14145,4.0
14146,4.0
14147,4.0
14148,4.2
14149,3.8
14150,4.4
14151,4.0
14152,3.4
14153,3.8
14154,4.0
14155,4.0
14156,3.4
14157,4.2
14158,3.6
14159,3.0
14160,3.8
14161,4.0
14162,3.8
14163,4.0
14164,4.0
14165,4.6
14166,4.0
14167,2.4
14168,4.0
14169,3.6
14170,4.2
14171,4.0
14172,3.2
14173,3.4
14174,4.2
14175,3.8
14176,4.2
14177,4.0
14178,3.6
14179,3.6
14180,3.8
14181,4.0
14182,4.0
14183,3.8
14184,4.2
14185,3.6
14186,4.2
14187,4.0
14188,4.2
14189,4.0
14190,3.6
14191,4.2
14192,4.0
14193,4.0
14194,3.0
14195,3.8
14196,4.4
14197,4.2
14198,4.0
14199,2.8
14200,3.8
14201,2.8
14202,3.6
14203,4.0
14204,4.0
14205,4.0
14206,4.0
14207,4.0
14208,4.2
14209,3.8
14210,4.4
14211,4.0
14212,3.4
14213,3.8
14214,4.0
14215,4.0
14216,3.4
14217,4.2
14218,3.6
14219,3.0
14220,3.8
14221,4.0
14222,3.8
14223,4.0
14224,4.0
14225,4.6
14226,4.0
14227,2.4
14228,4.0
14229,3.6
14230,4.2
14231,4.0
14232,3.2
14233,3.4
14234,4.2
14235,3.8
14236,4.2
14237,4.0
14238,3.6
14239,3.6
14240,3.8
14241,4.0
14242,4.0
14243,3.8
14244,4.2
14245,3.6
14246,4.2
14247,4.0
14248,4.2
14249,4.0
14250,3.6
14251,4.2
14252,4.0
14253,4.0
14254,3.0
14255,3.8
14256,4.4
14257,4.2
14258,4.0
14259,2.8
14260,3.8
14261,2.8
14262,3.6
14263,4.0
14264,4.0
14265,4.0
14266,4.0
14267,4.0
14268,4.2
14269,3.8
14270,4.4
14271,4.0
14272,3.4
14273,3.8
14274,4.0
14275,4.0
14276,3.4
14277,4.2
14278,3.6
14279,3.0
14280,3.8
14281,4.0
14282,3.8
14283,4.0
14284,4.0
14285,4.6
14286,4.0
14287,2.4
14288,4.0
14289,3.6
14290,4.2
14291,4.0
14292,3.2
14293,3.4
14294,4.2
14295,3.8
14296,4.2
14297,4.0
14298,3.6
14299,3.6
14300,3.8
14301,4.0
14302,4.0
14303,3.8
14304,4.2
14305,3.6
14306,4.2
14307,4.0
14308,4.2
14309,4.0
14310,3.6
14311,4.2
14312,4.0
14313,4.0
14314,3.0
14315,3.8
14316,4.4
14317,4.2
14318,4.0
14319,2.8
14320,3.8
14321,2.8
14322,3.6
14323,4.0
14324,4.0
14325,4.0
14326,4.0
14327,4.0
14328,4.2
14329,3.8
14330,4.4
14331,4.0
14332,3.4
14333,3.8
14334,4.0
14335,4.0
14336,3.4
14337,4.2
14338,3.6
14339,3.0
14340,3.8
14341,4.0
14342,3.8
14343,4.0
14344,4.0
14345,4.6
14346,4.0
14347,2.4
14348,4.0
14349,3.6
14350,4.2
14351,4.0
14352,3.2
14353,3.4
14354,4.2
14355,3.8
14356,4.2
14357,4.0
14358,3.6
14359,3.6
14360,3.8
14361,4.0
14362,4.0
14363,3.8
14364,4.2
14365,3.6
14366,4.2
14367,4.0
14368,4.2
14369,4.0
14370,3.6
14371,4.2
14372,4.0
14373,4.0
14374,3.0
14375,3.8
14376,4.4
14377,4.2
14378,4.0
14379,2.8
14380,3.8
14381,2.8
14382,3.6
14383,4.0
14384,4.0
14385,4.0
14386,4.0
14387,4.0
14388,4.2
14389,3.8
14390,4.4
14391,4.0
14392,3.4
14393,3.8
14394,4.0
14395,4.0
14396,3.4
14397,4.2
14398,3.6
14399,3.0
14400,3.8
14401,4.0
14402,3.8
14403,4.0
14404,4.0
14405,4.6
14406,4.0
14407,2.4
14408,4.0
14409,3.6
14410,4.2
14411,4.0
14412,3.2
14413,3.4
14414,4.2
14415,3.8
14416,4.2
14417,4.0
14418,3.6
14419,3.6
14420,3.8
14421,4.0
14422,4.0
14423,3.8
14424,4.2
